"accounting_id","Account Number","Transaction_ID","Post date","is_debit","Transaction Amount"
"2669","62800","697220","2023-10-13","1","77.94"
"2670","62000","697359","2023-10-30","1","176.4"
"2671","62002","698424","2023-11-30","1","36"
"2672","62002","698428","2023-11-30","1","20"
"2673","62710","698431","2023-11-30","1","42.99"
"2674","62002","698434","2023-11-30","1","34.99"
"2675","62800","699993","2023-11-13","1","92.91"
"2676","62800","700127","2023-11-29","1","41.01"
"2677","62002","701452","2023-12-20","1","174"
"2678","62002","702408","2023-12-06","1","308.25"
"2679","62800","702465","2023-12-18","1","446.14"
"2680","62800","705008","2024-01-25","1","60.62"
"2681","62800","705015","2024-01-26","1","71.02"
"2682","62800","705019","2024-01-26","1","56.86"
"2683","62002","707104","2024-02-29","1","48"
"2684","62710","707108","2024-02-29","1","30.08"
"2685","62800","707774","2024-02-05","1","45.19"
"2686","62800","707823","2024-02-12","1","10.97"
"2687","62800","707903","2024-02-26","1","15.42"
"2688","62800","707907","2024-02-26","1","15.42"
"2689","62800","707915","2024-02-26","1","84.64"
"2690","62800","707918","2024-02-26","1","74.72"
"2691","62800","707929","2024-02-26","1","123.4"
"2692","62002","710572","2024-03-31","1","75"
"2693","63650","710576","2024-03-31","1","74.69"
"2694","62800","711678","2024-03-20","1","6.42"
"2695","62800","711681","2024-03-20","1","39.87"
"2696","63650","717032","2024-04-30","1","81.45"
"2697","62800","718009","2024-04-12","1","24.8"
"2698","62800","718025","2024-04-15","1","29.71"
"2699","62800","718297","2024-04-11","1","69.44"
"2700","62002","720418","2024-05-29","1","6"
"2701","62700","720421","2024-05-29","1","437.96"
"2702","62710","720424","2024-05-29","1","177.32"
"2703","62710","720427","2024-05-29","1","33.16"
"2704","62800","722763","2024-05-02","1","118.27"
"2705","62710","723189","2024-06-30","1","63.02"
"2706","62800","723196","2024-06-30","1","73.52"
"2707","62100","723598","2024-06-10","1","119.07"
"2708","62100","723602","2024-06-01","1","158.76"
"2709","62100","723606","2024-06-01","1","476.28"
"2710","62100","723610","2024-06-01","1","158.76"
"2711","62100","723614","2024-06-01","1","238.14"
"2712","62710","723864","2024-07-01","1","33.08"
"2713","62710","724867","2024-07-16","1","178.55"
"2714","62800","726424","2024-08-01","1","4.99"
"2715","63650","727237","2024-07-17","1","891.47"
"2716","63650","727241","2024-07-17","1","917.73"
"2717","62710","730206","2024-09-01","1","201.7"
"2718","62002","730229","2024-09-01","1","21"
"2719","66000","707281","2024-03-06","0","-1075"
"2720","62740","655906","2022-11-28","1","70"
"2721","62510","655994","2022-11-18","1","88"
"2722","62510","656076","2022-11-28","1","75.24"
"2723","62500","656513","2022-12-21","1","90"
"2724","62500","656517","2022-12-21","1","90"
"2725","62500","656521","2022-12-21","1","90"
"2726","62510","657059","2023-01-03","1","1746.75"
"2727","62740","657532","2022-12-27","1","29.56"
"2728","62740","657547","2022-12-26","1","75.24"
"2729","62740","657644","2022-12-28","1","75"
"2730","62510","660611","2023-02-03","1","1746.75"
"2731","62740","662447","2023-01-30","1","75"
"2732","66070","662508","2023-01-11","1","540"
"2733","62740","662676","2023-01-27","1","29.56"
"2734","62510","665069","2023-03-03","1","1746.75"
"2735","62740","665663","2023-02-28","1","75"
"2736","62510","668086","2023-04-03","1","1746.75"
"2737","62740","668943","2023-03-28","1","75"
"2738","62500","670058","2023-04-05","1","90"
"2739","62500","670062","2023-04-05","1","90"
"2740","62500","670066","2023-04-05","1","90"
"2741","62740","672089","2023-05-01","1","11.99"
"2742","62740","672093","2023-05-01","1","4.99"
"2743","62740","673899","2023-04-24","1","4.99"
"2744","62740","674297","2023-04-28","1","80"
"2745","66000","674319","2023-05-23","1","495"
"2746","62510","675070","2023-05-03","1","1746.75"
"2747","62510","675499","2023-06-03","1","1746.75"
"2748","62740","675856","2023-05-29","1","80"
"2749","62740","676225","2023-05-22","1","4.99"
"2750","62500","679742","2023-06-26","1","90"
"2751","62500","679746","2023-06-26","1","90"
"2752","62510","680795","2023-07-03","1","1746.75"
"2753","62740","681541","2023-06-22","1","4.99"
"2754","62740","681569","2023-06-28","1","86"
"2755","62510","683787","2023-08-03","1","1746.75"
"2756","66000","685205","2023-08-10","1","50"
"2757","66000","685297","2023-08-17","1","52"
"2758","62740","686434","2023-07-24","1","4.99"
"2759","62740","686484","2023-07-28","1","86"
"2760","62510","686772","2023-09-03","1","1746.75"
"2761","66000","686945","2023-09-05","1","2252"
"2762","66000","686959","2023-09-05","1","415"
"2763","62740","687554","2023-09-01","1","95.88"
"2764","66000","687861","2023-09-12","1","104"
"2765","62740","690506","2023-08-22","1","5.99"
"2766","62740","690559","2023-08-28","1","86"
"2767","62740","692128","2023-09-22","1","5.99"
"2768","62740","692233","2023-09-28","1","86"
"2769","62510","692384","2023-10-03","1","1746.75"
"2770","66000","693450","2023-10-13","1","52"
"2771","62510","695401","2023-11-03","1","1746.75"
"2772","62740","697312","2023-10-23","1","5.99"
"2773","62740","697363","2023-10-30","1","86.23"
"2774","62510","698599","2023-12-03","1","2620.12"
"2775","66070","699731","2023-12-06","1","540"
"2776","62740","700073","2023-11-22","1","5.99"
"2777","62740","700123","2023-11-28","1","91.38"
"2778","62510","700980","2024-01-03","1","2620.12"
"2779","62500","701549","2023-12-31","1","90"
"2780","62740","702489","2023-12-22","1","5.99"
"2781","62510","704119","2024-02-03","1","1746.75"
"2782","66000","704210","2024-02-03","1","177.5"
"2783","62740","704888","2024-01-02","1","91.38"
"2784","62740","704992","2024-01-22","1","5.99"
"2785","62740","705075","2024-01-29","1","91.38"
"2786","66000","707277","2024-01-06","1","3393"
"2787","66000","707287","2024-02-22","1","126"
"2788","62510","707662","2024-03-03","1","1746.75"
"2789","62740","707893","2024-02-22","1","5.99"
"2790","62740","707959","2024-02-28","1","91.38"
"2791","62740","711723","2024-03-22","1","5.99"
"2792","62740","711766","2024-03-28","1","91.38"
"2793","62510","712136","2024-04-03","1","1746.75"
"2794","62510","716660","2024-05-03","1","1746.75"
"2795","62500","717035","2024-04-30","1","90"
"2796","62500","717038","2024-04-30","1","90"
"2797","62740","718179","2024-04-22","1","5.99"
"2798","62740","718221","2024-04-29","1","91.38"
"2799","62510","720813","2024-06-03","1","1746.75"
"2800","62740","722840","2024-05-28","1","91.38"
"2801","62740","722856","2024-05-22","1","5.99"
"2802","62500","723199","2024-06-30","1","180"
"2803","62500","723874","2024-07-01","1","90"
"2804","62510","723883","2024-07-03","1","1746.75"
"2805","62510","726555","2024-08-03","1","1945.58"
"2806","62740","727261","2024-07-22","1","5.99"
"2807","62740","727302","2024-07-29","1","91.38"
"2808","62740","727649","2024-06-24","1","5.99"
"2809","62740","727692","2024-06-28","1","91.38"
"2810","62510","730301","2024-09-03","1","1952.44"
"2811","62740","736793","2024-08-22","1","5.99"
"2812","62740","736824","2024-08-28","1","91.38"
"2813","62740","738695","2024-08-28","1","91.38"
"2814","63400","661191","2023-01-30","1","227.66"
"2815","63400","662968","2023-02-06","1","116.83"
"2816","63400","664302","2023-02-24","1","81.06"
"2817","63400","666047","2023-02-21","1","119.84"
"2818","63400","666150","2023-02-01","0","-40.52"
"2819","63400","666236","2023-03-13","1","55.07"
"2820","63400","670850","2023-04-10","1","173.01"
"2821","63400","672615","2023-05-08","1","136.61"
"2822","63400","674019","2023-05-16","1","100.32"
"2823","63400","676884","2023-06-16","1","55.08"
"2824","63400","679858","2023-06-22","1","81.53"
"2825","63400","680927","2023-06-30","1","55.44"
"2826","63400","682901","2023-07-20","1","115.4"
"2827","63400","683821","2023-08-02","1","126.45"
"2828","63400","683984","2023-08-04","1","55.43"
"2829","63400","685567","2023-08-18","1","55.45"
"2830","63400","686889","2023-09-01","1","193.39"
"2831","63400","687714","2023-07-12","1","82.56"
"2832","63400","688134","2023-09-06","1","193.41"
"2833","63400","688344","2023-09-14","1","55.44"
"2834","63400","689377","2023-09-19","1","82.52"
"2835","63400","690922","2023-09-29","1","60.94"
"2836","63400","693367","2023-10-12","1","55.44"
"2837","63400","694670","2023-10-23","1","110.86"
"2838","63400","695085","2023-11-01","1","34.5"
"2839","63400","695102","2023-10-28","1","55.45"
"2840","63400","697050","2023-11-15","1","56.04"
"2841","63400","697067","2023-11-17","1","55.44"
"2842","63400","699647","2023-12-02","1","129.88"
"2843","63400","699657","2023-12-05","1","54.54"
"2844","63400","702808","2024-01-22","1","155.72"
"2845","63400","703893","2024-01-31","1","187.28"
"2846","63400","705831","2024-02-12","1","57.32"
"2847","63400","705841","2024-02-14","1","57.31"
"2848","63400","706317","2024-02-21","1","57.32"
"2849","63400","706748","2024-02-23","1","105.13"
"2850","63400","707585","2024-03-04","1","205.42"
"2851","63400","709622","2024-03-19","1","60.19"
"2852","63400","712009","2024-04-06","1","120.37"
"2853","63400","712580","2024-04-10","1","73.5"
"2854","63400","713209","2024-04-17","1","73.5"
"2855","63400","713881","2024-04-18","1","60.16"
"2856","63400","714113","2024-04-24","1","73.5"
"2857","63400","716865","2024-05-04","1","60.2"
"2858","63400","718573","2024-05-11","1","136.56"
"2859","63400","720321","2024-05-20","1","120.35"
"2860","63400","722916","2024-06-20","1","115.4"
"2861","63400","724761","2024-07-12","1","103.63"
"2862","63400","725366","2024-07-22","1","6.73"
"2863","63400","726806","2024-08-06","1","177.45"
"2864","63400","729359","2024-08-20","1","103.61"
"2865","63400","730417","2024-08-30","1","276.29"
"2866","63400","730937","2024-09-12","1","51.81"
"2867","63400","730944","2024-09-07","1","51.81"
"2868","63400","731979","2024-09-20","1","51.83"
"2869","63400","733176","2024-09-30","1","51.81"
"2870","62440","655630","2022-12-14","1","35"
"2871","62440","657025","2022-12-29","1","35"
"2872","62440","657029","2022-12-21","1","35"
"2873","62440","657281","2023-01-05","1","35"
"2874","62440","657796","2023-01-11","1","35"
"2875","62440","658926","2023-01-18","1","35"
"2876","62440","659712","2023-01-25","1","35"
"2877","62440","661241","2023-02-08","1","35"
"2878","62440","661261","2023-02-01","1","35"
"2879","62440","663090","2023-02-15","1","35"
"2880","62440","664219","2023-02-22","1","44.3"
"2881","62440","664850","2023-03-01","1","44.3"
"2882","62440","665530","2023-03-08","1","44.3"
"2883","62440","666617","2023-03-15","1","44.3"
"2884","62440","667945","2023-03-29","1","44.3"
"2885","62440","670014","2023-04-05","1","44.3"
"2886","62440","670378","2023-04-12","1","44.3"
"2887","62440","670943","2023-04-19","1","44.3"
"2888","62440","671709","2023-04-26","1","44.3"
"2889","62440","671903","2023-05-03","1","44.3"
"2890","62440","672692","2023-05-10","1","44.3"
"2891","62440","674106","2023-05-17","1","44.3"
"2892","62440","674933","2023-05-24","1","44.3"
"2893","62440","675108","2023-06-01","1","44.3"
"2894","62440","675676","2023-06-07","1","44.3"
"2895","62440","676302","2023-06-14","1","35"
"2896","62440","679457","2023-06-21","1","35"
"2897","62440","679925","2023-06-28","1","35"
"2898","62440","681062","2023-07-06","1","35"
"2899","62440","682172","2023-07-12","1","35"
"2900","62440","682277","2023-07-19","1","35"
"2901","62440","683213","2023-07-26","1","35"
"2902","62440","683805","2023-08-02","1","35"
"2903","62440","685079","2023-08-09","1","35"
"2904","62440","685261","2023-08-16","1","46.8"
"2905","62440","685865","2023-08-23","1","46.8"
"2906","62440","686388","2023-08-30","1","46.8"
"2907","62440","687520","2023-09-07","1","46.8"
"2908","62440","688145","2023-09-13","1","46.8"
"2909","62440","689323","2023-09-20","1","46.8"
"2910","62440","690372","2023-09-27","1","46.8"
"2911","62440","692524","2023-10-04","1","46.8"
"2912","62440","693385","2023-10-11","1","46.8"
"2913","62440","693516","2023-10-11","1","46.8"
"2914","62440","694959","2023-11-01","1","67.2"
"2915","62440","695739","2023-11-08","1","67.2"
"2916","62440","696998","2023-11-15","1","67.2"
"2917","62440","698262","2023-11-22","1","73.5"
"2918","62440","698420","2023-11-29","1","73.5"
"2919","62440","699562","2023-12-06","1","73.5"
"2920","62440","699781","2023-12-13","1","73.5"
"2921","62440","700986","2023-12-20","1","73.5"
"2922","62440","701322","2024-01-10","1","73.5"
"2923","62440","701413","2023-12-28","1","73.5"
"2924","62440","701425","2024-01-04","1","73.5"
"2925","62440","703489","2024-01-31","1","73.5"
"2926","62440","704750","2024-02-07","1","73.5"
"2927","62440","705760","2024-02-14","1","73.5"
"2928","62440","706226","2024-02-21","1","73.5"
"2929","62440","706252","2024-02-28","1","73.5"
"2930","62440","707408","2024-03-06","1","73.5"
"2931","62440","708283","2024-03-13","1","73.5"
"2932","62440","709262","2024-03-20","1","73.5"
"2933","62440","710265","2024-03-27","1","73.5"
"2934","62440","711912","2024-04-03","1","73.5"
"2935","62440","716644","2024-05-01","1","73.5"
"2936","62440","718410","2024-05-08","1","73.5"
"2937","62440","719827","2024-05-15","1","73.5"
"2938","62440","719855","2024-05-22","1","53.1"
"2939","62440","720845","2024-05-30","1","53.1"
"2940","62440","721148","2024-06-05","1","53.1"
"2941","62440","721783","2024-06-05","1","53.1"
"2942","62440","723084","2024-06-19","1","53.1"
"2943","62440","723088","2024-06-26","1","53.1"
"2944","62440","723804","2024-07-03","1","53.1"
"2945","62440","724555","2024-07-10","1","53.1"
"2946","62440","724659","2024-07-10","1","51.83"
"2947","62440","725087","2024-07-17","1","53.1"
"2948","62440","729983","2024-09-05","1","69.01"
"2949","62440","729991","2024-08-28","1","69.01"
"2950","62440","730550","2024-09-11","1","69.01"
"2951","62440","730828","2024-09-18","1","69.01"
"2952","62440","731730","2024-09-25","1","69.01"
"2953","62200","656091","2022-11-30","1","721.44"
"2954","64600","657269","2022-12-31","1","128.5"
"2955","64600","657269","2022-12-31","1","128.5"
"2956","62610","660079","2023-01-30","1","106.95"
"2957","62300","662662","2023-01-27","1","28.51"
"2958","63510","662705","2023-01-31","1","137.04"
"2959","64600","662914","2023-01-31","1","77.5"
"2960","64600","662914","2023-01-31","1","77.5"
"2961","64600","665087","2023-02-28","1","51.48"
"2962","64600","665087","2023-02-28","1","51.48"
"2963","63500","665117","2023-02-01","1","38.58"
"2964","63500","665117","2023-02-01","1","38.58"
"2965","63510","665121","2023-02-01","1","6.05"
"2966","62200","665137","2023-02-02","1","10.6"
"2967","62200","665200","2023-02-16","1","6.6"
"2968","62200","665204","2023-02-16","1","103.86"
"2969","63500","669462","2023-03-09","1","21.58"
"2970","63500","669462","2023-03-09","1","21.58"
"2971","62200","669466","2023-03-09","1","29.76"
"2972","62610","670718","2023-04-13","1","100"
"2973","64600","671868","2023-04-30","1","55"
"2974","64600","671868","2023-04-30","1","55"
"2975","62200","672096","2023-05-01","1","7.71"
"2976","64600","675479","2023-05-31","1","54.01"
"2977","64600","675479","2023-05-31","1","54.01"
"2978","62200","676152","2023-05-01","1","130.43"
"2979","63500","676887","2023-06-16","1","31.89"
"2980","63500","676887","2023-06-16","1","31.89"
"2981","64600","681066","2023-06-30","1","52.8"
"2982","64600","681066","2023-06-30","1","52.8"
"2983","62300","681423","2023-06-12","1","13.95"
"2984","64600","683655","2023-07-31","1","59.38"
"2985","64600","683655","2023-07-31","1","59.38"
"2986","64600","686937","2023-08-31","1","59.38"
"2987","64600","686937","2023-08-31","1","59.38"
"2988","63500","687558","2023-09-01","1","65.2"
"2989","63500","687558","2023-09-01","1","65.2"
"2990","63500","687561","2023-09-01","1","52.55"
"2991","63500","687561","2023-09-01","1","52.55"
"2992","64600","688103","2023-09-08","1","279.19"
"2993","64600","688103","2023-09-08","1","279.19"
"2994","62200","690436","2023-08-08","1","27.55"
"2995","62300","690451","2023-08-09","1","2"
"2996","63500","690475","2023-08-14","1","77.16"
"2997","63500","690475","2023-08-14","1","77.16"
"2998","63510","690479","2023-08-14","1","64.45"
"2999","63500","690486","2023-08-21","1","110.24"
"3000","63500","690486","2023-08-21","1","110.24"
"3001","62300","690526","2023-08-24","1","90.58"
"3002","64600","691027","2023-09-30","1","58.05"
"3003","64600","691027","2023-09-30","1","58.05"
"3004","62300","692090","2023-09-14","1","31.96"
"3005","62300","692098","2023-09-15","1","13.95"
"3006","62200","692206","2023-09-27","1","36.92"
"3007","63510","692277","2023-09-21","1","10.97"
"3008","63510","692639","2023-09-21","1","336.26"
"3009","63510","694111","2023-10-19","1","115.4"
"3010","64600","695435","2023-10-31","1","59.38"
"3011","64600","695435","2023-10-31","1","59.38"
"3012","63500","696166","2023-10-02","1","124.43"
"3013","63500","696166","2023-10-02","1","124.43"
"3014","63510","697202","2023-10-12","1","14.86"
"3015","63500","697206","2023-10-13","1","17.63"
"3016","63500","697206","2023-10-13","1","17.63"
"3017","63500","697210","2023-10-13","1","24.24"
"3018","63500","697210","2023-10-13","1","24.24"
"3019","62300","697236","2023-10-16","1","32.03"
"3020","63510","697259","2023-10-16","1","19.39"
"3021","62200","697371","2023-10-30","1","88.53"
"3022","62200","699951","2023-11-09","1","16.52"
"3023","62300","700051","2023-11-16","1","13.95"
"3024","64600","700961","2023-12-31","1","59.38"
"3025","64600","700961","2023-12-31","1","59.38"
"3026","63510","701241","2024-01-05","1","57.7"
"3027","64600","701269","2024-01-04","1","277.86"
"3028","64600","701269","2024-01-04","1","277.86"
"3029","63500","702392","2023-12-05","1","392.77"
"3030","63500","702392","2023-12-05","1","392.77"
"3031","62200","702469","2023-12-18","1","8.37"
"3032","62200","702485","2023-12-21","1","19.39"
"3033","62200","702493","2023-12-26","1","97.47"
"3034","64600","703856","2024-01-31","1","59.38"
"3035","64600","703856","2024-01-31","1","59.38"
"3036","62200","704980","2024-01-19","1","6.6"
"3037","62200","704996","2024-01-22","1","6.6"
"3038","62200","705095","2024-01-31","1","22.46"
"3039","63510","706303","2024-02-19","1","22.55"
"3040","64600","706688","2024-02-29","1","52.83"
"3041","64600","706688","2024-02-29","1","52.83"
"3042","62200","707778","2024-02-05","1","28.65"
"3043","62300","707819","2024-02-12","1","13.95"
"3044","63510","707911","2024-02-26","1","5.92"
"3045","63510","707922","2024-02-26","1","24.24"
"3046","63510","707925","2024-02-26","1","24.1"
"3047","63510","709625","2024-03-19","1","26.84"
"3048","64600","711327","2024-03-31","1","68.67"
"3049","64600","711327","2024-03-31","1","68.67"
"3050","62200","711666","2024-03-19","1","27.38"
"3051","62200","711674","2024-03-20","1","87.21"
"3052","63510","713884","2024-04-18","1","24.87"
"3053","63510","715141","2024-04-25","1","72.47"
"3054","64600","717006","2024-04-30","1","60.75"
"3055","64600","717006","2024-04-30","1","60.75"
"3056","64600","720246","2024-05-24","1","308.9"
"3057","64600","720246","2024-05-24","1","308.9"
"3058","63510","720318","2024-05-20","1","21.57"
"3059","63510","720414","2024-05-29","1","81.17"
"3060","63510","720430","2024-05-29","1","16.53"
"3061","64600","720873","2024-05-31","1","51.85"
"3062","64600","720873","2024-05-31","1","51.85"
"3063","62200","723193","2024-06-30","1","38.1"
"3064","64600","723630","2024-06-30","1","65.92"
"3065","64600","723630","2024-06-30","1","65.92"
"3066","62200","723868","2024-07-01","1","11.34"
"3067","63510","723871","2024-07-01","1","348.26"
"3068","63510","724863","2024-07-16","1","77.71"
"3069","64600","726389","2024-07-31","1","67.47"
"3070","64600","726389","2024-07-31","1","67.47"
"3071","62200","726417","2024-08-01","1","40.44"
"3072","63510","726421","2024-08-01","1","28.39"
"3073","71010","726989","2024-08-07","1","4126"
"3074","63510","727043","2024-07-01","1","260.47"
"3075","63500","727055","2024-07-01","1","7.24"
"3076","63500","727055","2024-07-01","1","7.24"
"3077","63500","727082","2024-07-01","1","264.58"
"3078","63500","727082","2024-07-01","1","264.58"
"3079","63510","727102","2024-07-01","1","9.82"
"3080","63500","727106","2024-07-02","1","200.68"
"3081","63500","727106","2024-07-02","1","200.68"
"3082","63500","727158","2024-07-18","1","61.73"
"3083","63500","727158","2024-07-18","1","61.73"
"3084","62200","727222","2024-07-30","1","14.32"
"3085","63510","727226","2024-07-30","1","73.24"
"3086","63510","727285","2024-07-01","1","63.58"
"3087","63510","727682","2024-06-28","1","181.87"
"3088","63510","729411","2024-08-15","1","15.61"
"3089","64600","729906","2024-08-31","1","67.47"
"3090","64600","729906","2024-08-31","1","67.47"
"3091","64100","730202","2024-09-01","1","33.97"
"3092","63510","730233","2024-09-01","1","16.53"
"3093","62200","730236","2024-09-01","1","16.53"
"3094","71030","730239","2024-08-30","1","6715.46"
"3095","71030","730239","2024-08-30","1","6715.46"
"3096","71030","730243","2024-09-05","1","288.79"
"3097","71030","730243","2024-09-05","1","288.79"
"3098","64600","730852","2024-09-09","1","348.51"
"3099","64600","730852","2024-09-09","1","348.51"
"3100","64600","733179","2024-09-30","1","65.92"
"3101","64600","733179","2024-09-30","1","65.92"
"3102","71010","736733","2024-08-22","1","48.64"
"3103","64000","706193","2024-02-26","0","-12.64"
"3104","64000","712777","2024-04-11","0","-46.12"
"3105","64000","656276","2022-12-09","1","244.95"
"3106","64000","656318","2022-12-13","1","113.39"
"3107","64000","658526","2023-01-09","1","121.44"
"3108","64000","659858","2023-01-23","1","147.15"
"3109","64000","660076","2023-01-09","1","154.82"
"3110","64000","661185","2023-01-30","1","4.9"
"3111","64000","661188","2023-01-30","1","138.39"
"3112","64000","661324","2023-02-06","1","132.56"
"3113","64000","662903","2023-02-13","1","140.42"
"3114","64000","662965","2023-02-06","1","819.41"
"3115","64000","663348","2023-02-17","1","101.98"
"3116","64000","663355","2023-02-13","1","149.58"
"3117","64000","663370","2023-02-15","1","48.79"
"3118","64000","663377","2023-02-14","1","554.67"
"3119","64000","664299","2023-02-24","1","109.32"
"3120","64000","664739","2023-02-22","1","40.32"
"3121","64000","664963","2023-02-27","1","112.72"
"3122","64000","664970","2023-03-01","1","6.06"
"3123","64000","665778","2023-03-03","1","46.8"
"3124","64000","665785","2023-03-06","1","435.49"
"3125","64000","665833","2023-03-13","1","119.84"
"3126","64000","666041","2023-02-21","1","221.34"
"3127","64000","666044","2023-02-21","1","5.76"
"3128","64000","666233","2023-03-13","1","471.53"
"3129","64000","666836","2023-03-20","1","200.94"
"3130","64000","666943","2023-03-22","1","274.6"
"3131","64000","667655","2023-03-20","1","44.49"
"3132","64000","670195","2023-04-04","1","368.05"
"3133","64000","670202","2023-04-10","1","43.42"
"3134","64000","670209","2023-04-10","1","501.11"
"3135","64000","670323","2023-04-10","1","235.92"
"3136","64000","670847","2023-04-10","1","174.37"
"3137","64000","671145","2023-04-13","1","71.32"
"3138","64000","671152","2023-04-20","1","98.45"
"3139","64000","671737","2023-04-29","1","294.62"
"3140","64000","671748","2023-04-25","1","64.2"
"3141","64000","671888","2023-05-01","1","133.57"
"3142","64000","672339","2023-05-02","1","91.5"
"3143","64000","672583","2023-05-08","1","34.98"
"3144","64000","672612","2023-05-08","1","470.68"
"3145","64000","672990","2023-05-11","1","95.65"
"3146","64000","674016","2023-05-16","1","375.62"
"3147","64000","674371","2023-05-16","1","184.45"
"3148","64000","675569","2023-06-01","1","75.29"
"3149","64000","676881","2023-06-16","1","157.39"
"3150","64000","679444","2023-06-22","1","94.42"
"3151","64000","679855","2023-06-22","1","1741.55"
"3152","64000","680935","2023-06-27","1","276.18"
"3153","64000","682114","2023-07-10","1","479.39"
"3154","64000","682334","2023-07-19","1","141.42"
"3155","64000","683520","2023-07-27","1","309.04"
"3156","64000","683601","2023-07-31","1","395.95"
"3157","64000","685169","2023-08-08","1","332.44"
"3158","64000","685176","2023-08-15","1","115.15"
"3159","64000","685564","2023-08-18","1","45.75"
"3160","64000","685652","2023-08-21","1","824.81"
"3161","64000","685726","2023-08-19","1","137.4"
"3162","64000","686178","2023-08-25","1","69.4"
"3163","64000","686257","2023-08-28","1","207.59"
"3164","64000","686376","2023-08-28","1","69.96"
"3165","64000","686886","2023-09-01","1","670.39"
"3166","64000","687711","2023-07-12","1","181.18"
"3167","64000","687967","2023-09-11","1","146.98"
"3168","64000","687974","2023-09-08","1","607.97"
"3169","64000","688127","2023-09-07","1","192.6"
"3170","64000","688165","2023-09-08","1","744.65"
"3171","64000","688172","2023-09-14","1","69.96"
"3172","64000","688330","2023-09-16","1","51.25"
"3173","64000","688341","2023-09-14","1","52.65"
"3174","64000","689366","2023-09-21","1","215.27"
"3175","64000","689954","2023-09-21","1","92.24"
"3176","64000","690263","2023-09-22","1","674.69"
"3177","64000","690825","2023-09-25","1","334.35"
"3178","64000","690919","2023-09-29","1","408.2"
"3179","64000","691092","2023-10-02","1","220.09"
"3180","64000","692551","2023-10-04","1","744.65"
"3181","64000","693353","2023-10-09","1","455.84"
"3182","64000","693364","2023-10-12","1","69.41"
"3183","64000","693374","2023-10-05","1","203.78"
"3184","64000","693397","2023-08-07","1","54.38"
"3185","64000","693411","2023-09-19","1","46.12"
"3186","64000","693513","2023-10-13","1","162.2"
"3187","64000","693806","2023-10-19","1","69.96"
"3188","64000","693993","2023-10-16","1","240.06"
"3189","64000","694000","2023-10-13","1","58.89"
"3190","64000","694007","2023-10-18","1","204.16"
"3191","64000","694014","2023-10-20","1","152.44"
"3192","64000","694673","2023-10-23","1","48.99"
"3193","64000","694680","2023-10-25","1","153.28"
"3194","64000","694932","2023-10-30","1","81.1"
"3195","64000","695019","2023-10-31","1","189.66"
"3196","64000","695082","2023-11-01","1","70.37"
"3197","64000","695092","2023-10-30","1","391.35"
"3198","64000","695099","2023-10-28","1","186.22"
"3199","64000","695378","2023-10-09","1","284.44"
"3200","64000","696264","2023-11-10","1","99.13"
"3201","64000","696271","2023-11-11","1","353.55"
"3202","64000","696278","2023-11-09","1","115.77"
"3203","64000","696285","2023-11-03","1","116.92"
"3204","64000","696292","2023-11-06","1","17.79"
"3205","64000","697053","2023-11-15","1","101"
"3206","64000","697064","2023-11-17","1","240.74"
"3207","64000","697411","2023-11-13","1","471.35"
"3208","64000","697937","2023-11-20","1","34.98"
"3209","64000","697976","2023-11-21","1","284.44"
"3210","64000","697996","2023-11-25","1","485.15"
"3211","64000","698003","2023-11-20","1","93.94"
"3212","64000","698247","2023-11-22","1","57.79"
"3213","64000","698529","2023-11-08","1","81.1"
"3214","64000","698657","2023-11-29","1","34.98"
"3215","64000","698773","2023-11-30","1","399.63"
"3216","64000","699606","2023-12-04","1","314.21"
"3217","64000","699633","2023-12-09","1","329.39"
"3218","64000","699644","2023-12-02","1","298.82"
"3219","64000","699654","2023-12-05","1","513.62"
"3220","64000","699805","2023-12-11","1","54.38"
"3221","64000","699812","2023-12-11","1","697.97"
"3222","64000","700211","2023-12-13","1","92.24"
"3223","64000","700288","2023-12-16","1","245.4"
"3224","64000","700295","2023-12-15","1","174.39"
"3225","64000","701248","2024-01-05","1","104.7"
"3226","64000","701624","2024-01-11","1","197.99"
"3227","64000","701654","2024-01-11","1","44.81"
"3228","64000","702707","2024-01-24","1","349.19"
"3229","64000","702819","2024-01-26","1","16.75"
"3230","64000","703419","2024-01-29","1","761.03"
"3231","64000","703890","2024-01-31","1","311.41"
"3232","64000","703900","2024-01-29","1","199.35"
"3233","64000","704731","2024-02-05","1","46.12"
"3234","64000","704796","2024-02-07","1","350.38"
"3235","64000","704803","2024-02-03","1","169.3"
"3236","64000","704810","2024-02-01","1","16.75"
"3237","64000","705691","2024-02-12","1","179.72"
"3238","64000","705698","2024-02-13","1","46.12"
"3239","64000","705824","2024-02-09","1","221.34"
"3240","64000","705838","2024-02-14","1","388.64"
"3241","64000","706186","2024-02-20","1","324.66"
"3242","64000","706203","2024-02-26","1","132.46"
"3243","64000","706300","2024-02-19","1","226.51"
"3244","64000","706314","2024-02-21","1","100.95"
"3245","64000","706738","2024-02-24","1","243.38"
"3246","64000","706745","2024-02-23","1","154.33"
"3247","64000","706758","2024-02-26","1","170.19"
"3248","64000","706765","2024-02-27","1","296.16"
"3249","64000","707399","2024-03-05","1","305.45"
"3250","64000","707575","2024-03-01","1","131.9"
"3251","64000","707582","2024-03-04","1","170.79"
"3252","64000","708295","2024-03-12","1","685.96"
"3253","64000","708890","2024-03-13","1","130.53"
"3254","64000","708897","2024-03-09","1","148.83"
